ai|_vectorizer_errors|f
ai|pgai_lib_feature_flag|f
ai|pgai_lib_migration|f
ai|pgai_lib_version|f
ai|semantic_catalog|f
ai|semantic_catalog_embedding|f
ai|vectorizer|f
ai|vectorizer_errors|f
ai|vectorizer_status|f
ai|vectorizer_worker_process|f
ai|vectorizer_worker_progress|f
dos|access_profiles|f
dos|access_review_items|t
dos|access_reviews|t
dos|action_items|t
dos|agent_action_receipts|t
dos|agent_evidence_links|t
dos|agent_memory|t
dos|agent_recommendations|t
dos|agent_run_steps|f
dos|agent_runs|t
dos|agrc_agent_memory|t
dos|agrc_agent_runs|t
dos|agrc_cycles|t
dos|agrc_discoveries|t
dos|agrc_handoffs|t
dos|agrc_proposed_actions|t
dos|agrc_tasks|t
dos|ai_agent_registry|f
dos|ai_model_registry|f
dos|ai_prompt_registry|f
dos|ai_workflow_trigger_log|t
dos|ai_workflow_triggers|t
dos|approval_matrix_rules|f
dos|assets|t
dos|audit_findings|t
dos|audit_log|t
dos|audit_log_archive|t
dos|audit_logs|t
dos|audit_plans|t
dos|audit_trail|t
dos|bcp_plans|t
dos|briefings|t
dos|business_units|t
dos|committee_meetings|t
dos|committee_members|t
dos|committees|t
dos|compliance_frameworks|t
dos|compliance_requirements|t
dos|component_registry|t
dos|config_audit_logs|t
dos|config_center_audit_log|t
dos|config_definitions|f
dos|config_locks|t
dos|config_runtime_overrides|t
dos|config_values|t
dos|controls|t
dos|dashboard_widgets|f
dos|dashboards|t
dos|delegations|t
dos|departments|t
dos|dora_assessments|t
dos|dynamic_ui_actions|t
dos|dynamic_ui_agent_actions|t
dos|dynamic_ui_agent_squad_members|f
dos|dynamic_ui_agent_squads|f
dos|dynamic_ui_agents|f
dos|dynamic_ui_component_registry|f
dos|dynamic_ui_data_resources|t
dos|dynamic_ui_i18n_keys|f
dos|dynamic_ui_intents|t
dos|dynamic_ui_kpis|t
dos|dynamic_ui_module_icons|f
dos|dynamic_ui_module_status|t
dos|dynamic_ui_modules|f
dos|dynamic_ui_navigation|t
dos|dynamic_ui_navigation_icons|f
dos|dynamic_ui_page_agents|t
dos|dynamic_ui_route_permissions|f
dos|dynamic_ui_routes|t
dos|dynamic_ui_shells|f
dos|dynamic_ui_skill_packs|f
dos|dynamic_ui_tenant_overrides|t
dos|dynamic_ui_theme_tokens|t
dos|dynamic_ui_user_preferences|t
dos|dynamic_ui_widgets|t
dos|dynamic_ui_workflow_agents|t
dos|event_dead_letter_queue|f
dos|evidence|t
dos|evidences|t
dos|executive_briefings|t
dos|feature_flags|f
dos|foundation_authority_kinds|f
dos|foundation_cat_audit_actions|f
dos|foundation_cat_bu_templates|f
dos|foundation_cat_calendar_systems|f
dos|foundation_cat_coi_categories|f
dos|foundation_cat_committee_templates|f
dos|foundation_cat_data_classifications|f
dos|foundation_cat_dept_templates|f
dos|foundation_cat_lawful_bases|f
dos|foundation_cat_location_types|f
dos|foundation_cat_org_types|f
dos|foundation_cat_ownership_domains|f
dos|foundation_cat_position_templates|f
dos|foundation_cat_profile_types|f
dos|foundation_cat_readiness_dimensions|f
dos|foundation_cat_reference|f
dos|foundation_cat_role_templates|f
dos|foundation_cat_tenant_defaults|f
dos|foundation_coi_declarations|t
dos|foundation_employee_lifecycle_state|t
dos|foundation_employee_lifecycle_tasks|t
dos|foundation_employee_lifecycle_transitions|t
dos|foundation_employee_lifecycle_workflows|t
dos|foundation_policy_acknowledgments|t
dos|foundation_position_authority|t
dos|foundation_sod_rules|t
dos|foundation_sod_violations|t
dos|foundation_training_assignments|t
dos|foundation_training_courses|t
dos|framework_branching_rules|t
dos|framework_recommendation_rules|t
dos|functional_roles|f
dos|governance_context|t
dos|governance_decisions|t
dos|governance_initiatives|t
dos|governance_os_cases|t
dos|governance_os_config|t
dos|governance_os_learning_metrics|t
dos|governance_os_learning_signals|t
dos|governance_policies|t
dos|inbox_items|t
dos|incidents|t
dos|integrations|t
dos|invitations|t
dos|job_executions|t
dos|job_registry|f
dos|leadership_digests|t
dos|lifecycle_auth_log|t
dos|location_bu_map|t
dos|locations|t
dos|login_attempts|t
dos|maturity_assessment_responses|t
dos|maturity_assessments|t
dos|maturity_dimension_definitions|t
dos|maturity_questions|t
dos|maturity_signals|t
dos|migration_history|f
dos|migration_lock|f
dos|migration_status|f
dos|mobile_sessions|t
dos|module_migrations|f
dos|module_operating_state|t
dos|module_registry|f
dos|module_sla_defaults|f
dos|module_sod_rules|f
dos|navigation_registry|f
dos|notifications|t
dos|onboarding_journeys|t
dos|organizations|t
dos|orphan_schema_audit|f
dos|ownership_mappings|t
dos|permissions|f
dos|platform_audit_logs|t
dos|platform_migrations|f
dos|platform_operation_config|f
dos|policies|t
dos|portals|t
dos|position_assignments|t
dos|positions|t
dos|privacy_assessments|t
dos|proactive_leadership_milestones|t
dos|product_licenses|t
dos|product_registry|f
dos|qiyas_journeys|t
